student_id,institution,country_home,country_host,gender,age,language_proficiency,gpa_prev,attendance_rate,socio_econ_status,marital_status,teaching_style_difference,dropout,cultural_distance,support_program,target_success,completion_status,subject_field,timestamp_created,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32
LA000479,Daugavpils University,India,Latvia,Female,23,C2,78.2,0.89,Low,Married,0.44,0,0.6,LanguageMentor,1,Completed,Logistics,2025-11-02T11:58:25Z,0.73,0.83,0.82,0.8,0.39,0.64,0.65,0.48,0.8,0.64,0.78,0.91,0.54,0.7,0.6,0.66,0.74,0.87,0.92,0.65,0.56,0.66,0.76,0.77,0.63,0.74,0.91,0.56,0.7,0.65,0.59,0.84
SL000435,Slovak Tech,Brazil,Slovakia,Other,18,A2,79.8,0.91,Medium,Married,0.11,0,0.5,None,1,Completed,Data Science,2025-11-02T11:58:26Z,0.6,0.66,0.66,0.76,0.7,0.78,0.6,0.53,0.77,0.7,0.64,0.71,0.69,0.95,0.8,0.74,0.56,0.62,0.77,0.57,0.77,0.82,0.98,0.49,0.65,0.75,0.68,0.69,0.61,0.65,0.94,0.44
IT000151,Politecnico di Torino,Vietnam,Italy,Male,23,C1,86.5,1.0,High,Married,0.38,0,0.6,LanguageMentor,1,Completed,Computer Science,2025-11-02T11:58:25Z,0.69,0.62,0.92,0.89,0.67,0.65,0.73,0.83,0.7,0.65,0.74,0.55,1.0,0.85,0.94,1.0,0.74,0.66,0.7,0.66,0.98,0.94,0.74,0.82,0.78,0.57,0.62,0.73,0.69,0.68,0.62,0.71
LA000408,Daugavpils University,Nigeria,Latvia,Prefer not to say,24,C1,89.2,0.88,High,Married,0.17,0,0.7,None,1,Completed,Business,2025-11-02T11:58:25Z,0.78,0.8,0.48,0.65,0.71,0.74,0.92,0.79,0.99,0.94,0.95,0.59,0.8,0.81,0.73,0.85,0.78,0.79,0.63,0.93,0.91,0.85,0.75,0.69,0.73,0.74,0.55,0.69,0.72,0.43,0.79,0.87
LA000450,Daugavpils University,Latvia,Latvia,Male,22,B1,65.3,0.81,High,Single,0.65,0,0.1,BuddyProgram,0,Failed Exams,Logistics,2025-11-02T11:58:25Z,0.89,0.67,0.96,0.64,0.55,0.74,0.86,0.7,0.55,0.87,0.72,0.66,0.69,0.53,0.59,0.8,0.75,0.39,0.59,0.41,0.45,0.66,0.65,0.52,0.85,0.48,0.82,0.59,0.77,0.71,0.8,0.8
LA000347,Daugavpils University,Nigeria,Latvia,Prefer not to say,23,B2,86.3,0.9,High,Other,0.52,0,0.7,None,1,Completed,Psychology,2025-11-02T11:58:25Z,0.5,0.63,0.77,0.6,0.77,0.84,0.79,0.81,0.62,0.67,0.83,0.86,0.71,0.8,0.73,0.87,0.9,0.82,0.87,0.57,0.82,0.73,0.73,0.63,0.74,1.0,0.81,0.62,0.78,0.59,0.98,0.6
IT000542,Politecnico di Torino,USA,Italy,Other,22,C1,72.3,0.77,Low,Single,0.55,0,0.3,Tutoring,0,Failed Exams,Business,2025-11-02T11:58:25Z,0.94,0.89,0.93,0.75,0.82,0.68,0.76,0.87,0.47,0.99,0.76,0.63,0.89,0.78,0.82,0.98,0.8,0.96,0.67,0.74,0.88,0.69,0.67,0.76,0.89,0.65,0.85,0.66,0.76,0.98,0.78,0.75
SL000353,Comenius University Bratislava,Sri Lanka,Slovakia,Prefer not to say,22,C2,84.4,0.9,Low,Single,0.26,0,0.6,Tutoring,1,Ongoing,English Philology,2025-11-02T11:58:26Z,0.85,0.43,0.65,0.71,0.52,0.76,0.69,0.85,0.69,0.63,0.92,0.62,0.44,0.77,0.48,0.65,0.7,0.87,0.69,0.64,0.76,0.87,0.65,0.61,0.78,0.8,0.95,0.72,0.58,0.91,0.59,0.7
SL000077,Comenius University Bratislava,Pakistan,Slovakia,Prefer not to say,20,C1,64.7,0.91,Low,Married,0.25,0,0.6,BuddyProgram,1,Completed,Economics,2025-11-02T11:58:26Z,0.86,0.57,0.73,0.68,0.84,0.7,1.0,0.77,0.79,0.81,0.6,0.89,0.92,0.81,0.87,0.76,0.73,0.68,0.69,0.81,0.78,0.71,0.78,0.69,0.64,0.79,0.59,0.6,0.76,0.75,0.58,0.56
SL000146,Slovak Tech,Nigeria,Slovakia,Female,25,C1,88.5,0.96,Low,Single,0.3,0,0.7,None,1,Completed,Business,2025-11-02T11:58:26Z,0.73,0.86,0.83,0.93,0.69,0.58,0.7,0.95,0.74,0.84,0.9,0.82,0.69,0.75,0.61,0.74,0.7,0.73,0.89,0.59,0.85,0.67,0.67,0.68,0.61,0.7,0.68,0.57,0.56,0.61,0.91,0.79
IT000059,University of Messina,Latvia,Italy,Male,23,C2,73.0,0.9,Low,Single,0.45,0,0.1,None,1,Completed,Data Science,2025-11-02T11:58:25Z,0.79,0.74,0.8,0.62,0.71,0.62,0.84,0.54,0.64,0.89,0.76,0.8,0.81,0.67,0.92,0.65,0.92,0.68,0.58,0.8,0.82,0.79,0.42,0.7,0.61,0.64,0.56,0.98,0.58,0.67,0.47,0.95
SL000070,Slovak Tech,Bangladesh,Slovakia,Female,24,A2,75.1,0.94,Medium,Married,0.25,0,0.6,Tutoring,1,Completed,Psychology,2025-11-02T11:58:26Z,0.62,0.7,0.68,0.75,0.9,0.91,0.54,0.75,0.73,0.89,0.55,0.64,0.8,0.69,0.56,0.64,0.89,0.59,0.65,0.79,0.79,0.64,0.72,0.79,0.88,0.71,0.74,0.8,0.75,0.48,0.7,0.7
IT000064,Politecnico di Torino,Nigeria,Italy,Prefer not to say,24,C1,72.0,0.85,High,Married,0.06,1,0.7,None,0,Dropped Out,Economics,2025-11-02T11:58:25Z,0.75,0.81,0.66,0.9,0.77,0.9,0.68,0.6,0.78,0.74,0.6,0.47,0.8,0.82,0.56,0.78,0.67,0.87,0.91,0.87,0.63,0.69,0.59,0.88,0.57,0.72,0.7,0.78,0.72,0.68,0.78,0.66
SL000247,Slovak Tech,USA,Slovakia,Male,26,B2,58.0,1.0,High,Married,0.31,0,0.3,LanguageMentor,1,Completed,Psychology,2025-11-02T11:58:26Z,0.63,0.73,0.7,0.63,0.79,0.72,0.66,0.77,0.82,0.72,0.67,0.88,0.61,0.66,0.82,0.32,0.78,0.7,0.8,0.74,0.74,0.72,0.53,0.62,0.71,0.72,0.75,0.66,0.74,0.73,0.98,0.63
SL000200,Comenius University Bratislava,Latvia,Slovakia,Male,18,B1,97.8,0.99,High,Married,0.15,0,0.1,Counseling,1,Completed,English Philology,2025-11-02T11:58:26Z,0.58,0.43,0.64,0.76,0.54,0.88,0.64,0.53,0.9,0.85,0.85,0.58,0.74,0.83,0.78,0.89,0.81,0.65,0.86,0.7,0.79,0.72,1.0,0.93,0.77,0.49,0.74,0.76,0.74,0.82,0.81,0.6
LA000302,TSI Riga,Brazil,Latvia,Prefer not to say,25,B2,68.5,0.84,Low,Other,0.44,1,0.5,BuddyProgram,0,Dropped Out,Engineering,2025-11-02T11:58:25Z,0.77,0.66,1.0,0.83,0.75,0.77,0.8,0.66,0.68,0.8,0.55,0.74,0.51,0.76,0.7,0.63,1.0,0.82,0.84,0.74,0.62,0.61,0.63,0.82,0.82,0.55,0.54,0.57,0.89,0.74,0.74,0.7
SL000408,Comenius University Bratislava,India,Slovakia,Male,25,B1,70.8,0.92,Medium,Married,0.14,1,0.6,None,0,Dropped Out,Economics,2025-11-02T11:58:26Z,0.65,0.72,0.84,0.76,0.52,0.66,0.55,0.72,0.76,0.67,0.69,0.79,0.72,0.72,0.7,0.87,0.82,0.72,0.73,0.6,0.94,0.86,0.68,0.76,0.83,0.83,0.7,0.7,1.0,0.89,0.68,0.66
SL000203,Slovak Tech,Latvia,Slovakia,Male,20,A2,54.0,0.95,Medium,Married,0.28,1,0.1,Tutoring,0,Dropped Out,English Philology,2025-11-02T11:58:26Z,0.81,0.85,0.6,0.62,0.68,0.8,1.0,0.71,0.75,0.74,0.56,0.83,0.84,0.75,0.6,0.95,0.81,0.69,0.73,0.8,0.81,0.7,0.62,0.99,0.77,0.63,0.84,0.66,0.37,0.85,0.62,0.57
SL000039,Comenius University Bratislava,India,Slovakia,Female,23,C1,64.5,0.76,High,Married,0.66,1,0.6,Counseling,0,Dropped Out,Business,2025-11-02T11:58:25Z,0.33,0.81,0.67,0.76,0.78,0.74,0.75,0.87,0.81,0.83,0.49,0.65,0.64,0.47,0.72,0.66,0.46,0.45,0.56,0.4,0.58,0.45,0.6,0.51,0.47,0.58,0.84,0.68,0.66,0.85,0.42,0.59
LA000095,Daugavpils University,Slovakia,Latvia,Other,26,A2,74.0,0.84,Medium,Married,0.04,0,0.1,None,1,Completed,Economics,2025-11-02T11:58:25Z,0.71,0.74,0.79,0.55,0.89,0.99,0.7,0.6,0.56,0.77,0.74,0.64,0.79,0.87,0.43,0.72,0.94,0.66,0.86,0.79,0.69,0.98,0.73,0.98,0.96,0.71,0.6,0.68,0.63,0.88,0.67,0.59
SL000088,Slovak Tech,Ukraine,Slovakia,Male,25,C1,69.8,1.0,High,Single,0.15,0,0.1,Tutoring,1,Completed,English Philology,2025-11-02T11:58:26Z,0.68,0.77,0.7,0.78,0.93,0.7,0.9,0.83,0.95,0.57,0.72,0.67,0.78,0.93,0.95,0.93,0.62,1.0,0.74,0.61,0.63,0.76,0.77,0.77,0.67,0.85,0.54,0.67,0.78,0.8,0.99,0.85
LA000492,TSI Riga,Vietnam,Latvia,Other,25,C1,87.3,0.86,Medium,Other,0.71,0,0.6,LanguageMentor,1,Completed,Data Science,2025-11-02T11:58:25Z,0.81,0.72,0.62,0.63,0.83,0.92,0.84,0.94,0.81,0.95,0.64,0.63,0.75,0.51,0.66,0.37,0.59,0.49,0.52,0.43,0.45,0.52,0.46,0.51,0.85,0.51,0.72,0.96,0.92,0.85,0.78,0.74
LA000264,Daugavpils University,Bangladesh,Latvia,Male,20,B1,50.3,0.97,Low,Other,0.64,1,0.6,None,0,Dropped Out,Computer Science,2025-11-02T11:58:25Z,0.92,0.63,0.95,0.79,0.67,0.72,0.87,0.62,0.72,0.87,0.87,0.53,0.88,0.77,0.46,0.44,0.67,0.53,0.83,0.51,0.63,0.54,0.48,0.56,0.79,0.64,0.57,0.58,0.74,0.71,0.87,0.57
SL000429,Comenius University Bratislava,USA,Slovakia,Prefer not to say,22,C1,74.6,0.79,Low,Single,0.15,1,0.3,Tutoring,0,Dropped Out,English Philology,2025-11-02T11:58:26Z,0.5,0.78,0.82,0.74,0.79,0.54,0.76,0.95,0.72,0.66,0.74,0.82,0.77,0.78,0.79,0.72,0.7,0.78,0.78,0.9,0.8,0.81,0.83,0.92,0.85,0.8,0.81,0.74,0.57,0.84,0.58,0.97
IT000390,University of Messina,India,Italy,Male,18,C1,55.6,0.87,High,Other,0.51,0,0.6,LanguageMentor,1,Completed,Economics,2025-11-02T11:58:25Z,0.78,0.42,0.59,0.81,1.0,0.61,0.69,0.65,0.58,0.79,0.74,0.68,0.73,0.66,0.8,0.69,0.74,0.55,0.52,0.82,0.8,0.71,0.27,0.77,0.76,0.64,0.74,0.65,0.67,0.68,0.63,0.84
SL000481,Slovak Tech,Italy,Slovakia,Prefer not to say,28,C2,72.7,1.0,High,Single,0.34,0,0.1,None,1,Completed,Engineering,2025-11-02T11:58:26Z,0.85,0.64,0.61,0.93,0.77,0.68,0.94,0.48,0.6,0.73,0.59,0.55,0.71,0.67,0.57,0.82,0.64,0.85,0.72,0.71,0.8,0.66,0.91,0.69,0.88,0.71,0.74,0.66,0.67,0.66,0.6,0.7
IT000337,Politecnico di Torino,Spain,Italy,Prefer not to say,30,C1,72.1,0.91,Medium,Married,0.32,0,0.1,None,1,Completed,Data Science,2025-11-02T11:58:25Z,0.6,0.76,0.68,0.85,0.97,0.93,0.67,0.88,0.69,0.66,0.61,0.71,0.96,0.69,0.85,0.57,0.74,0.88,0.54,0.62,0.56,0.79,0.41,0.59,0.47,0.75,0.82,0.76,0.66,0.59,0.59,0.6
LA000141,TSI Riga,Latvia,Latvia,Female,23,B2,76.9,0.77,High,Married,0.51,1,0.1,LanguageMentor,0,Left Country,Business,2025-11-02T11:58:25Z,0.85,0.73,0.54,0.76,0.72,0.7,0.95,0.66,0.72,0.79,0.71,0.64,0.81,0.6,0.71,0.78,0.67,0.61,0.75,0.57,0.8,0.91,0.62,0.35,0.73,0.77,0.87,0.88,0.69,0.74,0.53,0.94
IT000312,Politecnico di Torino,Brazil,Italy,Other,27,B1,86.4,0.82,Low,Married,0.12,0,0.5,BuddyProgram,1,Completed,English Philology,2025-11-02T11:58:25Z,0.79,0.61,0.85,0.64,0.77,0.81,0.72,0.6,0.47,0.79,0.71,0.65,0.79,0.68,0.84,0.47,0.63,0.75,0.68,0.99,0.68,0.65,0.52,0.65,0.73,0.58,0.76,0.98,0.53,0.77,0.75,0.76
SL000279,Slovak Tech,Brazil,Slovakia,Female,23,B2,77.6,1.0,High,Single,0.51,0,0.5,Tutoring,1,Completed,Logistics,2025-11-02T11:58:26Z,0.69,0.84,0.89,0.73,0.8,0.72,0.89,0.62,0.76,0.69,0.63,0.82,0.65,0.93,0.57,0.65,0.8,0.74,0.76,0.57,0.83,0.89,0.72,0.53,0.68,1.0,0.65,0.69,0.81,0.74,0.79,0.77
IT000387,University of Messina,Sri Lanka,Italy,Female,28,C1,61.1,0.89,High,Other,0.3,0,0.6,BuddyProgram,1,Completed,Economics,2025-11-02T11:58:25Z,0.77,0.74,0.72,0.72,0.39,0.64,0.61,0.73,0.75,0.59,0.76,0.66,0.6,0.61,0.75,0.45,0.7,0.65,0.86,0.69,0.67,0.72,0.85,0.72,0.96,0.96,1.0,0.75,0.87,0.87,0.78,0.76
IT000022,Politecnico di Torino,Pakistan,Italy,Male,22,A2,81.7,0.87,High,Other,0.55,0,0.6,None,1,Completed,English Philology,2025-11-02T11:58:25Z,0.7,0.8,0.65,0.85,0.73,0.88,0.73,0.92,0.86,0.84,0.61,0.6,0.75,0.52,0.86,0.64,0.87,0.7,0.83,0.56,0.36,0.65,0.81,1.0,0.5,0.77,0.69,0.96,0.81,0.68,0.54,0.78
LA000596,Daugavpils University,Vietnam,Latvia,Other,22,C2,70.3,0.97,Low,Other,0.06,0,0.6,None,1,Completed,Logistics,2025-11-02T11:58:25Z,0.64,0.56,0.6,0.72,0.89,0.72,0.56,0.78,0.73,0.94,0.66,0.46,0.69,0.67,0.71,0.52,0.84,1.0,0.98,0.91,0.93,0.68,0.72,0.8,0.6,0.71,0.84,0.91,0.64,0.68,0.63,0.66
IT000454,University of Messina,Italy,Italy,Other,23,B1,77.4,0.98,High,Married,0.25,0,0.1,None,1,Ongoing,Logistics,2025-11-02T11:58:25Z,0.72,0.68,0.72,0.65,0.86,0.66,0.97,0.67,0.82,0.7,0.92,0.62,0.5,0.55,0.83,0.56,0.68,0.81,0.75,0.69,0.65,0.76,0.78,0.87,0.81,0.68,0.78,0.79,0.75,0.66,0.67,0.79
LA000104,Daugavpils University,Vietnam,Latvia,Female,28,B2,59.0,0.96,Medium,Single,0.59,0,0.6,BuddyProgram,1,Completed,Business,2025-11-02T11:58:25Z,1.0,0.78,0.62,0.6,0.74,0.69,0.81,0.93,0.77,0.81,0.69,0.56,0.7,0.86,0.75,0.83,0.85,0.64,0.71,0.65,0.58,0.99,0.75,1.0,0.55,0.79,0.63,0.69,0.7,0.8,0.9,0.62
SL000469,Comenius University Bratislava,Italy,Slovakia,Male,21,A2,79.4,0.92,Medium,Single,0.15,0,0.1,None,1,Completed,Engineering,2025-11-02T11:58:26Z,0.66,0.52,0.92,0.37,0.74,0.57,0.63,0.9,0.78,0.79,0.87,0.74,0.97,0.76,0.56,0.52,0.57,0.71,0.81,0.7,0.81,0.51,0.81,0.89,0.6,1.0,0.64,0.8,0.92,0.7,0.62,0.53
LA000270,Daugavpils University,Slovakia,Latvia,Female,19,A2,79.4,0.93,High,Married,0.18,1,0.1,None,0,Administrative Withdrawal,English Philology,2025-11-02T11:58:25Z,0.76,0.44,0.66,0.72,0.79,0.73,0.4,0.54,1.0,0.87,0.54,0.86,0.69,0.67,0.77,0.79,0.69,0.66,0.87,0.76,0.7,0.78,0.76,0.81,0.63,0.75,0.54,0.8,0.67,0.67,0.86,0.62
LA000216,TSI Riga,Vietnam,Latvia,Prefer not to say,26,B2,70.3,0.86,Medium,Married,0.28,0,0.6,LanguageMentor,1,Completed,Psychology,2025-11-02T11:58:25Z,0.75,0.75,0.8,0.53,0.5,0.69,0.65,0.99,0.81,0.71,0.7,0.84,0.8,0.71,0.56,0.76,0.83,0.57,0.74,0.55,0.51,0.64,0.93,0.9,0.65,0.65,0.75,0.61,0.72,0.64,0.77,0.66
LA000486,Daugavpils University,Bangladesh,Latvia,Other,22,B2,63.7,0.84,Medium,Single,0.29,0,0.6,LanguageMentor,0,Transferred,Economics,2025-11-02T11:58:25Z,0.71,0.75,0.91,0.82,0.79,0.83,0.71,0.61,0.42,0.73,0.76,0.67,0.9,0.73,0.65,0.57,0.79,0.68,0.59,0.91,0.75,0.81,0.87,0.83,0.56,0.62,0.71,0.81,0.73,0.78,0.65,0.69
LA000468,TSI Riga,Nigeria,Latvia,Male,20,C1,72.9,0.76,High,Married,0.22,0,0.7,None,0,Failed Exams,Psychology,2025-11-02T11:58:25Z,0.56,0.74,0.71,0.42,0.73,0.79,0.87,0.71,0.5,0.58,0.58,0.84,0.85,0.65,0.64,0.83,0.74,0.4,0.58,0.52,0.86,0.6,0.98,0.62,0.75,0.58,0.76,0.92,0.89,0.65,0.53,0.78
SL000079,Slovak Tech,Pakistan,Slovakia,Prefer not to say,22,C2,85.5,0.86,High,Married,0.48,0,0.6,Tutoring,1,Completed,Business,2025-11-02T11:58:26Z,0.74,0.69,0.68,0.65,0.71,0.86,0.68,0.82,0.75,0.78,0.77,0.55,0.64,0.47,0.7,0.58,0.94,0.88,0.54,1.0,1.0,0.82,0.51,0.88,0.91,0.72,0.91,0.81,0.71,0.87,0.79,0.74
LA000333,TSI Riga,Pakistan,Latvia,Prefer not to say,24,B1,76.1,0.91,Medium,Married,0.48,0,0.6,LanguageMentor,1,Completed,Engineering,2025-11-02T11:58:25Z,0.65,0.86,0.68,0.7,0.81,0.93,0.9,0.84,0.83,0.87,0.81,0.75,0.77,0.87,0.56,0.88,0.71,0.81,0.83,0.5,0.79,0.72,0.67,0.68,0.84,0.85,1.0,0.79,0.79,0.69,0.65,0.78
IT000187,Politecnico di Torino,India,Italy,Male,25,B2,73.8,0.8,Medium,Married,0.48,1,0.6,None,0,Left Country,Computer Science,2025-11-02T11:58:25Z,0.78,1.0,0.82,0.47,0.83,0.6,0.78,0.87,0.82,0.68,0.68,0.67,0.81,0.6,0.79,0.58,0.79,0.62,0.68,0.71,0.94,0.88,0.68,0.87,0.71,0.66,1.0,0.76,0.82,0.84,0.69,0.57
IT000199,University of Messina,USA,Italy,Prefer not to say,24,B1,77.6,0.69,High,Single,0.33,0,0.3,Tutoring,1,Completed,Psychology,2025-11-02T11:58:25Z,0.69,0.78,0.77,0.73,0.96,0.61,0.9,0.82,0.72,0.8,0.73,0.56,0.64,0.95,0.68,0.93,0.45,0.64,0.71,0.85,0.57,0.66,0.93,0.79,0.79,0.54,0.67,0.79,0.89,0.76,0.68,0.61
SL000096,Slovak Tech,Pakistan,Slovakia,Prefer not to say,23,B1,81.4,0.79,Medium,Other,0.26,0,0.6,LanguageMentor,0,Transferred,English Philology,2025-11-02T11:58:26Z,0.43,1.0,0.77,0.79,0.78,1.0,0.71,0.66,0.71,0.66,0.66,0.94,0.84,1.0,0.7,0.63,0.63,0.75,0.49,0.64,0.79,0.57,0.74,0.61,0.72,0.82,0.76,0.44,0.54,0.76,0.71,0.66
IT000097,Politecnico di Torino,Nigeria,Italy,Other,26,B1,69.6,0.97,Low,Other,0.14,1,0.7,Tutoring,0,Dropped Out,Data Science,2025-11-02T11:58:25Z,0.73,1.0,0.82,0.34,0.79,0.72,0.54,0.82,0.97,0.7,0.73,0.76,0.91,0.8,0.7,0.57,0.82,0.69,0.77,0.51,0.66,0.62,0.57,0.85,0.92,0.48,0.63,0.83,0.65,0.84,0.76,0.57
IT000541,Politecnico di Torino,Italy,Italy,Female,21,C1,73.7,0.87,Low,Other,0.29,0,0.1,LanguageMentor,1,Completed,Logistics,2025-11-02T11:58:25Z,0.7,0.91,0.66,0.57,0.71,0.73,0.73,0.87,0.93,0.6,0.84,0.65,0.92,0.67,0.59,0.91,0.47,0.77,0.86,0.68,0.42,0.67,0.9,0.56,0.79,0.5,0.6,0.44,0.7,0.87,0.86,0.67
IT000382,Politecnico di Torino,Ukraine,Italy,Prefer not to say,26,A2,74.3,0.84,High,Single,0.03,1,0.1,None,0,Dropped Out,Engineering,2025-11-02T11:58:25Z,0.66,0.57,0.83,0.88,0.56,0.73,0.86,0.92,0.69,0.61,0.68,0.84,0.82,0.8,0.83,0.89,0.71,0.7,0.41,0.8,0.81,0.72,0.7,0.58,0.88,0.74,0.77,0.68,0.65,0.55,0.71,0.86
LA000271,Daugavpils University,Sri Lanka,Latvia,Male,19,B1,50.0,0.97,High,Other,0.22,0,0.6,Tutoring,0,Failed Exams,Computer Science,2025-11-02T11:58:25Z,0.87,0.8,0.7,0.7,0.59,1.0,0.73,0.67,0.69,0.91,0.51,0.71,0.83,1.0,0.72,0.8,0.61,0.75,0.82,0.82,0.79,0.74,0.61,0.8,0.68,0.79,0.74,0.96,0.53,0.64,0.57,0.7
SL000398,Comenius University Bratislava,Slovakia,Slovakia,Other,24,B2,64.0,0.92,Medium,Other,0.14,0,0.1,None,1,Completed,Economics,2025-11-02T11:58:26Z,0.78,0.79,0.69,0.8,0.92,0.5,0.64,0.66,0.87,0.86,0.75,0.61,0.87,0.69,0.84,0.68,0.8,0.97,0.76,0.59,0.94,0.39,0.89,0.72,0.48,0.41,0.77,0.49,0.67,0.53,0.97,0.73
LA000559,Daugavpils University,India,Latvia,Prefer not to say,20,B1,52.2,0.84,Medium,Married,0.05,0,0.6,Counseling,1,Completed,English Philology,2025-11-02T11:58:25Z,0.81,0.88,0.62,0.73,0.75,0.85,0.66,0.81,0.71,0.91,0.51,0.8,0.64,0.59,0.61,0.58,0.68,0.8,0.94,0.79,0.63,0.85,0.67,0.9,0.65,0.86,0.77,0.89,0.69,0.53,0.91,0.68
SL000108,Slovak Tech,Latvia,Slovakia,Female,21,B1,84.1,0.89,High,Married,0.23,0,0.1,LanguageMentor,1,Completed,Business,2025-11-02T11:58:26Z,0.7,0.7,0.74,0.51,0.91,0.76,0.92,0.92,0.69,0.79,0.51,0.75,0.62,0.84,0.73,0.83,0.57,0.72,0.58,0.75,0.63,0.74,0.51,0.82,0.76,0.53,0.74,0.97,0.69,0.67,0.63,0.56
LA000245,Daugavpils University,Sri Lanka,Latvia,Other,23,B1,65.7,0.92,Medium,Married,0.39,0,0.6,LanguageMentor,0,Transferred,Logistics,2025-11-02T11:58:25Z,0.89,0.8,0.93,0.79,0.74,0.8,0.84,0.64,1.0,0.47,0.54,0.9,0.96,0.76,0.66,0.51,0.87,0.72,0.72,0.9,0.78,1.0,0.72,0.72,0.69,0.71,0.78,0.72,0.76,0.47,0.58,0.78
LA000022,TSI Riga,Vietnam,Latvia,Prefer not to say,18,B2,72.1,1.0,Medium,Other,0.5,0,0.6,LanguageMentor,1,Ongoing,Data Science,2025-11-02T11:58:25Z,0.8,1.0,0.6,0.71,0.87,0.64,0.72,0.93,0.62,0.6,0.89,0.79,0.7,0.61,0.85,0.5,0.68,0.65,0.81,1.0,0.87,0.54,0.88,0.71,0.75,0.71,0.58,0.53,0.77,0.99,0.88,0.91
IT000499,Politecnico di Torino,Vietnam,Italy,Male,23,B2,84.0,0.98,High,Other,0.51,0,0.6,None,1,Completed,English Philology,2025-11-02T11:58:25Z,0.95,0.59,0.98,0.75,0.71,0.7,0.77,0.83,0.79,0.69,0.71,0.65,0.54,0.52,0.71,0.73,0.76,0.92,0.75,0.84,0.72,0.74,0.71,0.8,0.89,0.6,0.86,0.64,0.5,0.63,0.74,0.61
LA000190,Daugavpils University,Slovakia,Latvia,Prefer not to say,23,C2,67.9,0.81,Low,Other,0.06,0,0.1,BuddyProgram,1,Completed,Psychology,2025-11-02T11:58:25Z,0.79,0.71,0.38,0.85,0.69,0.77,0.86,0.6,0.75,0.73,0.72,0.57,0.72,0.66,0.81,0.59,0.88,0.82,0.94,0.88,0.39,0.68,0.81,0.6,0.73,0.68,0.69,0.76,0.67,0.78,0.55,0.59
SL000208,Slovak Tech,Slovakia,Slovakia,Female,24,A2,78.7,0.93,High,Single,0.29,0,0.1,Tutoring,0,Failed Exams,Computer Science,2025-11-02T11:58:26Z,0.77,0.73,1.0,0.75,0.71,0.71,0.56,0.73,0.75,0.49,1.0,0.56,0.91,0.79,0.71,0.7,0.69,0.67,0.84,0.57,0.7,0.71,0.65,0.77,0.56,0.61,0.56,0.75,0.58,0.89,0.72,0.65
LA000008,TSI Riga,Slovakia,Latvia,Prefer not to say,27,C2,66.8,0.83,Medium,Other,0.1,1,0.1,LanguageMentor,0,Dropped Out,Business,2025-11-02T11:58:25Z,0.82,0.9,0.76,0.67,0.84,0.78,0.74,0.65,0.73,0.6,0.43,0.76,0.64,0.6,0.55,0.84,0.74,0.95,0.73,0.4,0.82,0.8,0.57,0.58,0.73,0.71,0.71,0.78,1.0,0.52,0.73,0.56
LA000143,Daugavpils University,Slovakia,Latvia,Male,26,C1,81.3,0.7,Low,Other,0.26,1,0.1,LanguageMentor,0,Left Country,Economics,2025-11-02T11:58:25Z,0.94,0.73,0.88,0.61,0.59,0.61,0.55,1.0,0.87,0.8,0.79,0.78,0.62,0.88,0.74,0.62,0.83,0.71,0.55,0.75,0.82,0.73,0.73,0.72,0.64,0.58,0.83,0.71,0.82,0.6,0.56,0.91
LA000409,TSI Riga,Nigeria,Latvia,Prefer not to say,21,C2,87.8,0.88,High,Other,0.17,0,0.7,Counseling,1,Completed,Psychology,2025-11-02T11:58:25Z,0.66,0.78,0.67,0.55,0.68,0.89,0.83,0.63,0.47,0.63,0.77,0.93,0.66,0.58,0.7,0.91,0.67,0.74,0.71,0.77,0.74,0.42,0.81,0.72,0.7,0.62,0.47,0.82,0.97,0.51,0.69,0.75
IT000360,University of Messina,India,Italy,Female,24,C1,60.9,0.84,High,Married,0.12,1,0.6,Tutoring,0,Dropped Out,Psychology,2025-11-02T11:58:25Z,0.5,0.78,0.84,1.0,1.0,0.63,0.63,0.65,0.76,0.77,0.64,0.65,0.62,0.47,0.59,0.73,0.7,0.5,0.57,0.86,0.76,0.84,0.85,0.73,0.63,0.76,0.81,0.94,0.86,0.69,0.58,0.59
IT000075,University of Messina,USA,Italy,Prefer not to say,23,B1,68.6,0.99,Low,Married,0.43,0,0.3,None,0,Transferred,Psychology,2025-11-02T11:58:25Z,0.73,0.54,0.74,0.52,0.78,0.84,0.64,0.77,0.56,0.92,0.58,0.81,0.7,0.95,0.75,0.74,0.67,0.83,0.8,0.97,0.86,0.86,0.69,0.93,0.72,0.82,0.61,0.61,0.6,0.81,0.7,0.7
IT000526,Politecnico di Torino,Latvia,Italy,Other,21,B1,73.1,0.85,Medium,Single,0.14,0,0.1,Tutoring,0,Transferred,Psychology,2025-11-02T11:58:25Z,0.74,0.82,0.67,0.61,0.69,0.73,0.84,0.79,0.56,0.65,0.65,0.8,0.51,0.45,0.65,0.7,0.89,0.4,0.8,0.77,0.67,0.74,0.66,0.6,0.69,0.64,0.55,0.94,0.72,0.84,0.39,0.85
